,x0,y0,size : 0,x1,y1,size : 1,x2,y2,size : 2,x3,y3,size : 3,x4,y4,size : 4,x5,y5,size : 5
2242,1572.0,375.5,,1598.5,557.5,,1174.5,312.5,,1062.0,139.0,,573.5,274.0,,1241.0,660.5,
2243,1572.5,376.0,,1598.5,557.5,,1176.5,312.5,,1061.5,139.0,,573.5,274.0,,1240.5,661.0,
2244,1571.0,375.5,,1598.5,556.5,,1174.5,313.0,,1061.0,139.0,,573.5,275.0,,1239.5,660.0,
2245,1571.0,375.0,,1596.5,555.5,,1174.5,313.0,,1061.5,139.0,,573.0,275.0,,1239.5,660.0,
2246,1572.0,376.0,,1596.5,557.5,,1174.5,312.5,,1061.5,140.0,,572.5,277.0,,1239.0,661.0,
2247,1571.5,376.0,,1596.5,557.5,,1174.5,313.5,,1061.0,139.5,,572.5,276.0,,1240.0,661.0,
2248,1572.0,376.0,,1596.5,556.5,,1175.5,313.5,,1061.5,138.5,,573.0,276.0,,1240.5,660.0,
2249,1572.0,376.0,,1595.5,557.5,,1176.5,313.0,,1061.5,139.0,,571.5,276.0,,1241.0,661.5,
2250,1572.0,375.0,,1595.5,557.5,,1177.5,313.0,,1062.5,138.5,,572.0,276.0,,1241.0,661.0,
2251,1572.0,376.0,,1596.5,556.5,,1177.5,312.5,,1062.5,138.5,,572.5,276.0,,1241.5,661.5,
2252,1572.5,376.5,,1595.5,556.5,,1177.5,311.5,,1062.5,139.0,,572.5,274.0,,1241.0,661.0,
2253,1573.0,377.0,,1595.5,557.5,,1176.5,310.0,,1063.5,139.0,,573.5,274.0,,1240.5,662.0,
2254,1571.0,376.0,,1594.5,557.5,,1175.5,310.0,,1064.0,139.0,,573.5,274.0,,1242.5,661.0,
2255,1572.0,376.0,,1593.5,558.5,,1175.5,309.0,,1064.5,139.0,,573.0,275.0,,1242.0,661.0,
2256,1571.0,376.0,,1593.5,558.5,,1175.5,309.0,,1064.5,139.5,,573.5,275.0,,1242.5,660.5,
2257,1572.0,377.0,,1593.5,558.5,,1175.5,308.5,,1064.5,139.0,,574.0,275.5,,1242.0,661.0,
2258,1571.5,376.0,,1593.5,558.5,,1176.5,307.5,,1064.5,139.5,,573.0,275.5,,1240.5,658.0,
2259,1572.5,376.0,,1592.5,558.5,,1176.5,308.5,,1064.5,140.0,,574.0,275.5,,1241.5,657.0,
2260,1572.0,376.0,,1591.5,558.5,,1177.5,309.0,,1064.5,139.5,,572.0,276.5,,1241.5,656.5,
2261,1571.5,376.5,,1591.5,557.5,,1177.5,308.5,,1064.5,139.0,,572.0,276.5,,1241.5,656.0,
2262,1570.0,376.0,,1591.5,557.5,,1177.5,308.5,,1064.5,140.0,,572.0,277.5,,1242.0,657.5,
2263,1570.0,376.0,,1591.5,558.5,,1177.5,307.5,,1064.5,139.5,,571.5,277.5,,1242.0,657.5,
2264,1570.0,376.0,,1591.5,558.5,,1178.5,305.5,,1064.5,140.0,,571.0,277.5,,1242.5,656.5,
2265,1571.0,376.0,,1591.5,557.5,,1177.5,305.0,,1065.5,140.5,,571.0,277.5,,1241.5,656.5,
2266,1571.5,376.0,,1592.5,557.5,,1177.5,304.5,,1065.5,140.5,,571.0,277.5,,1243.0,656.5,
2267,1572.0,376.0,,1593.5,557.5,,1178.5,303.5,,1065.5,141.0,,570.0,276.5,,1241.5,656.5,
2268,1571.5,376.0,,1593.5,558.5,,1178.5,304.0,,1065.0,141.0,,571.0,277.5,,1242.0,655.5,
2269,1570.0,376.0,,1593.5,559.5,,1178.5,303.0,,1064.5,141.0,,570.5,277.5,,1241.0,656.5,
2270,1570.0,376.5,,1594.5,560.5,,1178.5,303.5,,1064.5,141.0,,570.5,277.5,,1241.5,656.0,
2271,1571.0,376.5,,1594.5,559.5,,1177.5,303.5,,1065.0,140.5,,569.0,278.5,,1241.5,656.5,
2272,1571.0,376.5,,1593.5,559.5,,1179.5,304.0,,1064.5,140.0,,569.5,278.5,,1244.5,657.0,
2273,1572.0,377.5,,1592.5,559.5,,1178.5,303.0,,1064.0,140.0,,569.5,278.5,,1243.5,655.5,
2274,1572.0,376.0,,1593.5,558.5,,1178.5,303.5,,1064.5,140.0,,569.0,277.5,,1242.5,655.5,
2275,1571.5,377.0,,1593.0,558.0,,1178.5,303.5,,1065.0,140.0,,570.5,277.5,,1242.5,655.5,
2276,1572.0,376.0,,1593.0,559.0,,1178.5,304.5,,1064.5,139.5,,570.0,277.5,,1244.0,654.5,
2277,1572.0,376.0,,1592.0,559.0,,1178.5,304.0,,1064.0,139.5,,570.0,277.5,,1243.0,651.5,
2278,1571.0,375.5,,1592.0,559.0,,1178.5,302.5,,1064.0,139.0,,569.0,277.5,,1242.0,651.5,
2279,1572.0,376.0,,1591.0,557.0,,1177.5,302.0,,1063.5,138.0,,570.0,276.5,,1242.5,652.0,
2280,1572.0,376.0,,1591.0,557.5,,1176.5,303.5,,1063.5,138.5,,570.0,275.5,,1243.0,651.5,
2281,1572.5,376.0,,1591.0,557.0,,1176.5,303.5,,1063.5,138.0,,570.0,275.5,,1242.5,650.5,
2282,1573.0,376.0,,1591.5,558.5,,1175.5,304.5,,1064.0,138.0,,571.5,275.5,,1243.5,649.0,
2283,1572.0,376.0,,1591.5,558.5,,1175.5,304.0,,1063.5,137.0,,571.5,276.5,,1243.5,649.0,
2284,1572.0,376.0,,1590.5,558.5,,1176.5,304.5,,1063.5,137.0,,572.0,276.5,,1242.0,648.5,
2285,1572.5,377.0,,1589.5,558.5,,1175.5,305.5,,1063.0,138.0,,572.0,274.5,,1241.5,648.0,
2286,1572.5,377.0,,1590.5,558.5,,1175.5,306.5,,1063.5,137.5,,572.0,274.5,,1240.0,647.0,
2287,1571.0,376.0,,1590.5,558.5,,1174.5,304.5,,1063.5,138.0,,571.0,274.5,,1240.0,647.0,
2288,1571.0,376.0,,1589.5,558.5,,1175.5,303.5,,1063.5,137.5,,571.5,274.5,,1241.5,647.0,
2289,1571.5,376.5,,1589.5,558.5,,1174.5,304.0,,1064.0,138.0,,572.0,274.5,,1242.0,647.0,
2290,1571.0,376.0,,1589.5,558.5,,1174.5,304.0,,1064.5,138.0,,572.5,274.5,,1241.0,647.0,
2291,1571.5,376.5,,1589.5,557.5,,1175.5,304.5,,1064.5,138.0,,572.0,273.5,,1239.5,646.0,
2292,1572.0,377.0,,1588.5,557.5,,1175.5,302.5,,1064.5,138.0,,572.0,273.5,,1239.0,645.0,
2293,1571.0,376.5,,1588.5,556.5,,1174.5,302.5,,1064.5,138.5,,572.0,273.5,,1239.5,644.5,
2294,1571.0,376.5,,1589.5,555.5,,1174.5,303.5,,1065.0,138.0,,571.0,275.5,,1238.0,644.0,
2295,1571.0,376.5,,1589.5,556.5,,1173.5,303.0,,1064.5,138.5,,570.5,275.5,,1238.0,644.0,
2296,1571.0,376.0,,1589.5,556.5,,1174.5,303.0,,1064.0,139.0,,571.0,275.5,,1239.5,644.0,
2297,1570.0,377.0,,1589.5,555.5,,1174.5,302.5,,1065.0,139.0,,571.0,275.5,,1239.0,645.0,
2298,1571.0,376.0,,1590.5,556.5,,1175.5,301.5,,1065.0,139.0,,571.5,276.5,,1238.0,646.0,
2299,1571.0,377.0,,1590.5,556.5,,1176.5,300.5,,1064.0,139.5,,572.0,277.5,,1238.0,644.0,
2300,1572.0,376.5,,1590.5,557.5,,1174.5,298.5,,1063.5,139.5,,572.0,277.5,,1238.5,644.5,
2301,1571.0,376.0,,1590.5,556.5,,1173.5,297.5,,1064.0,140.0,,571.5,277.5,,1239.5,645.0,
2302,1571.0,377.0,,1589.5,556.5,,1171.5,296.5,,1063.0,140.0,,571.0,277.5,,1238.0,645.5,
2303,1571.0,376.0,,1589.5,558.5,,1172.5,296.5,,1063.0,139.5,,572.0,278.5,,1237.0,646.0,
2304,1571.5,376.5,,1589.5,559.5,,1171.5,295.5,,1062.0,140.5,,572.0,278.5,,1238.5,645.0,
2305,1570.0,377.0,,1589.5,559.5,,1171.5,295.5,,1062.0,140.5,,572.0,278.5,,1238.0,645.0,
2306,1572.0,377.0,,1589.5,558.5,,1171.5,295.5,,1062.0,140.5,,571.5,279.5,,1237.0,645.0,
2307,1571.0,377.0,,1588.5,559.5,,1172.5,296.0,,1061.0,141.0,,571.0,278.5,,1238.0,645.5,
2308,1571.0,377.0,,1588.5,559.5,,1173.5,295.0,,1063.0,140.0,,572.0,278.5,,1238.5,646.5,
2309,1571.0,377.0,,1588.5,560.5,,1174.5,296.0,,1061.5,140.0,,571.5,277.5,,1239.5,646.0,
2310,1571.0,376.0,,1588.5,560.5,,1173.5,296.5,,1062.0,139.5,,571.0,277.5,,1240.0,648.0,
2311,1571.0,376.0,,1589.5,560.5,,1173.5,296.0,,1062.0,139.5,,571.0,278.5,,1239.0,648.0,
2312,1571.5,376.5,,1589.5,559.5,,1173.5,296.0,,1061.0,139.5,,570.0,279.5,,1239.0,647.0,
2313,1571.0,377.0,,1589.5,559.5,,1172.5,297.0,,1062.0,139.5,,570.0,280.5,,1239.0,649.0,
2314,1572.0,376.0,,1589.5,559.5,,1172.5,296.5,,1061.0,140.0,,569.0,280.5,,1239.0,649.5,
2315,1572.0,376.0,,1590.5,560.5,,1171.5,297.5,,1061.0,139.0,,570.0,280.5,,1239.0,650.0,
2316,1572.0,376.5,,1590.5,560.5,,1170.5,297.5,,1061.0,138.5,,570.0,280.5,,1239.5,650.0,
2317,1572.0,377.0,,1589.5,559.5,,1171.5,297.0,,1061.0,138.5,,570.0,281.5,,1238.5,650.0,
2318,1571.0,376.0,,1589.5,559.5,,1173.5,297.5,,1061.5,138.0,,569.5,281.5,,1239.0,650.5,
2319,1571.0,376.0,,1588.5,560.5,,1173.5,297.0,,1062.0,138.5,,569.0,282.5,,1239.5,650.0,
2320,1571.0,376.5,,1589.5,560.5,,1173.5,295.5,,1061.0,138.5,,568.0,282.5,,1240.0,651.5,
2321,1571.5,376.0,,1588.5,559.5,,1173.5,294.5,,1061.0,138.0,,568.0,282.5,,1240.0,652.0,
2322,1572.0,376.0,,1588.5,559.5,,1171.5,294.0,,1061.0,137.5,,568.5,282.5,,1240.5,653.0,
2323,1572.0,376.0,,1588.5,559.5,,1171.5,293.5,,1060.0,137.5,,569.0,282.5,,1240.0,653.5,
2324,1573.0,376.0,,1588.5,559.5,,1172.5,293.5,,1060.0,138.0,,569.0,282.5,,1240.5,652.5,
2325,1572.0,376.0,,1588.5,559.5,,1173.5,294.5,,1060.0,138.5,,569.0,281.5,,1240.0,653.0,
2326,1572.0,376.0,,1589.5,559.5,,1172.5,294.5,,1060.5,139.0,,570.0,282.5,,1239.0,653.0,
2327,1572.0,375.0,,1588.5,560.5,,1172.5,293.5,,1061.0,138.5,,570.0,281.5,,1239.5,654.0,
2328,1571.5,375.0,,1589.5,559.5,,1173.5,293.5,,1061.0,139.0,,570.0,282.5,,1239.5,655.0,
2329,1571.5,375.0,,1589.5,559.5,,1174.5,295.5,,1061.0,139.0,,571.0,282.5,,1240.0,654.0,
2330,1572.0,375.0,,1589.5,559.5,,1176.5,294.5,,1061.0,139.5,,571.0,284.5,,1239.0,653.0,
2331,1572.0,375.5,,1588.5,559.5,,1177.5,295.5,,1061.0,140.0,,570.0,285.5,,1236.5,653.0,
2332,1572.0,376.0,,1588.5,559.5,,1178.5,295.5,,1061.0,139.5,,570.5,285.5,,1236.0,654.0,
2333,1572.0,377.0,,1588.5,559.5,,1178.5,295.5,,1061.0,139.5,,570.0,285.5,,1235.5,655.0,
2334,1572.0,377.0,,1589.5,559.5,,1178.5,295.5,,1061.5,139.5,,571.0,285.0,,1235.0,655.0,
2335,1572.0,377.0,,1589.5,559.5,,1178.5,296.5,,1060.5,139.5,,571.0,285.0,,1235.0,656.0,
2336,1572.0,377.0,,1590.5,558.5,,1177.5,297.0,,1061.5,140.5,,571.0,285.0,,1235.5,656.0,
2337,1571.0,377.0,,1590.5,558.5,,1175.5,297.0,,1061.5,140.5,,571.0,285.0,,1235.5,656.0,
2338,1572.0,376.0,,1590.0,558.5,,1175.5,296.5,,1061.5,141.0,,571.5,285.5,,1236.5,656.0,
2339,1572.0,376.5,,1589.5,558.5,,1176.5,297.5,,1061.5,141.0,,572.0,287.5,,1237.0,658.0,
2340,1572.0,376.0,,1589.5,557.5,,1175.5,297.5,,1062.0,141.0,,572.5,287.5,,1237.0,658.0,
2341,1572.0,377.0,,1589.5,558.5,,1175.5,296.5,,1062.0,140.5,,573.0,287.5,,1236.5,660.0,
2342,1572.5,376.0,,1590.5,557.5,,1176.5,298.5,,1061.0,141.0,,572.0,287.5,,1237.5,660.0,
2343,1572.0,376.0,,1590.5,557.5,,1175.5,299.5,,1062.0,140.5,,573.0,287.5,,1236.5,659.0,
2344,1572.0,375.0,,1590.5,556.5,,1175.5,300.5,,1061.0,140.5,,572.5,287.5,,1237.0,659.0,
2345,1571.5,375.0,,1590.5,556.5,,1175.5,301.5,,1062.0,140.5,,573.5,287.5,,1237.0,658.5,
2346,1572.0,376.0,,1590.5,556.5,,1176.5,301.5,,1061.0,141.5,,573.0,287.5,,1236.0,659.0,
2347,1572.0,377.0,,1590.5,557.5,,1176.5,302.0,,1062.0,141.5,,574.0,287.5,,1235.5,658.0,
2348,1572.0,376.0,,1591.5,556.5,,1176.5,303.5,,1062.0,142.0,,573.5,287.5,,1236.5,658.0,
2349,1571.5,377.0,,1592.5,556.5,,1177.5,303.5,,1061.0,141.5,,573.0,288.5,,1237.5,659.0,
2350,1571.0,376.0,,1591.5,556.5,,1177.5,302.0,,1062.0,141.0,,573.0,288.5,,1237.5,658.0,
2351,1572.0,376.0,,1592.5,556.5,,1177.5,302.0,,1061.0,141.0,,574.0,289.5,,1237.0,659.5,
2352,1572.5,376.5,,1592.5,556.5,,1177.5,301.5,,1061.5,140.5,,574.0,289.5,,1236.5,659.0,
2353,1573.0,377.0,,1592.5,555.5,,1177.5,302.5,,1061.5,140.0,,573.0,289.5,,1236.5,661.0,
2354,1572.5,376.0,,1591.5,556.5,,1177.5,303.5,,1061.5,140.0,,574.0,289.5,,1237.5,661.0,
2355,1571.5,376.5,,1591.5,555.5,,1177.5,302.5,,1061.0,140.5,,574.0,289.5,,1238.5,661.0,
2356,1572.0,377.0,,1591.5,555.5,,1177.5,303.5,,1061.0,140.0,,573.0,289.5,,1239.5,662.0,
2357,1571.5,376.0,,1592.5,554.5,,1175.5,304.5,,1060.5,140.5,,573.0,288.5,,1240.5,662.0,
2358,1571.0,377.0,,1591.5,554.5,,1176.5,304.5,,1060.5,141.0,,573.5,289.5,,1240.5,660.5,
2359,1571.0,376.0,,1591.5,554.5,,1176.5,302.5,,1060.5,141.0,,574.0,290.5,,1239.5,660.0,
2360,1572.0,376.0,,1591.5,553.5,,1175.5,303.5,,1060.5,141.0,,573.0,290.5,,1240.5,659.5,
2361,1571.0,376.0,,1591.5,553.5,,1175.5,302.5,,1060.0,141.0,,572.5,290.5,,1241.0,659.5,
2362,1573.0,376.0,,1593.5,553.5,,1174.5,302.5,,1060.0,141.0,,572.0,291.5,,1240.0,660.0,
2363,1571.5,376.0,,1594.5,552.5,,1173.5,301.5,,1059.5,141.5,,572.5,290.5,,1240.5,660.0,
2364,1571.0,375.0,,1595.5,552.5,,1173.5,301.5,,1059.0,141.0,,572.0,290.5,,1240.5,659.0,
2365,1572.0,376.0,,1596.5,552.5,,1175.5,302.5,,1058.5,141.0,,573.0,290.5,,1239.5,660.0,
2366,1573.0,376.0,,1596.5,552.5,,1176.5,303.5,,1058.5,141.0,,573.0,289.5,,1239.0,661.0,
2367,1571.0,376.0,,1597.5,553.5,,1176.5,303.5,,1059.5,141.0,,574.0,289.5,,1240.0,661.5,
2368,1571.0,375.0,,1597.5,553.5,,1177.5,303.5,,1059.5,141.0,,573.5,290.5,,1239.0,661.5,
2369,1572.0,376.0,,1596.5,553.5,,1178.5,303.5,,1059.0,141.0,,573.5,291.5,,1240.0,662.0,
2370,1572.0,376.0,,1597.5,552.5,,1178.5,305.5,,1059.0,141.5,,573.0,293.5,,1240.0,664.0,
2371,1572.0,376.0,,1598.5,551.5,,1178.5,305.5,,1059.5,142.5,,572.0,292.5,,1240.5,663.0,
2372,1572.0,376.0,,1597.5,551.5,,1178.5,307.5,,1060.0,142.0,,573.0,292.5,,1239.5,664.0,
2373,1571.0,376.5,,1598.5,551.5,,1178.5,307.5,,1060.5,142.0,,573.0,292.5,,1238.5,666.0,
2374,1571.0,375.0,,1598.5,551.5,,1178.5,307.0,,1060.5,141.5,,573.0,292.5,,1239.0,665.0,
2375,1570.5,376.5,,1599.5,551.5,,1178.5,307.5,,1060.5,142.0,,573.5,292.5,,1239.5,666.0,
2376,1571.0,377.0,,1599.5,551.5,,1179.5,308.5,,1060.5,142.0,,573.0,292.5,,1238.5,666.0,
2377,1571.0,377.0,,1599.5,552.5,,1179.5,308.5,,1060.5,142.0,,573.0,292.5,,1238.0,666.0,
2378,1571.0,376.5,,1599.5,552.5,,1178.5,306.5,,1060.5,141.5,,572.5,293.5,,1238.5,665.0,
2379,1572.0,376.0,,1600.5,551.5,,1178.5,306.5,,1059.5,142.0,,571.5,293.5,,1239.0,666.5,
2380,1571.0,376.0,,1600.5,551.5,,1178.5,306.5,,1060.0,142.0,,572.0,294.5,,1240.5,666.0,
2381,1571.0,376.0,,1600.5,552.5,,1177.5,306.0,,1060.5,142.0,,571.0,295.5,,1240.0,667.5,
2382,1570.0,376.0,,1600.5,552.5,,1177.5,308.5,,1060.5,142.0,,572.0,296.5,,1240.5,668.0,
2383,1571.0,376.5,,1600.5,552.5,,1177.5,309.0,,1060.5,142.5,,571.5,296.5,,1241.5,667.0,
2384,1571.0,375.5,,1600.5,552.5,,1177.5,307.5,,1060.5,142.0,,571.0,295.5,,1241.5,667.5,
2385,1571.5,376.5,,1600.5,552.5,,1176.5,306.5,,1060.5,143.0,,572.0,295.5,,1242.0,667.0,
2386,1571.0,376.5,,1599.5,551.5,,1176.5,307.0,,1060.5,142.5,,572.0,296.5,,1241.0,667.0,
2387,1570.0,376.5,,1598.5,551.5,,1177.5,307.5,,1060.5,143.0,,571.0,295.5,,1242.0,667.0,
2388,1571.0,377.0,,1597.5,551.5,,1177.5,308.5,,1060.5,142.0,,571.0,295.5,,1243.0,666.0,
2389,1571.0,377.0,,1597.5,551.5,,1177.5,309.5,,1060.5,142.0,,571.5,295.5,,1242.5,666.0,
2390,1571.5,377.0,,1598.5,551.5,,1179.5,308.5,,1060.5,142.5,,572.0,296.5,,1243.0,666.5,
2391,1572.0,378.0,,1598.5,552.5,,1180.5,309.5,,1060.5,142.0,,570.0,295.5,,1244.0,664.0,
2392,1571.5,376.5,,1598.5,551.5,,1180.5,309.5,,1060.5,141.0,,570.5,296.5,,1244.5,664.0,
2393,1572.0,376.0,,1598.5,551.5,,1180.5,308.5,,1060.5,141.5,,571.0,297.5,,1246.0,663.5,
2394,1572.0,377.0,,1597.5,551.5,,1180.5,308.0,,1061.0,141.5,,569.0,297.5,,1245.5,664.0,
2395,1571.0,377.0,,1598.0,551.5,,1180.5,308.0,,1061.0,142.5,,569.0,296.5,,1245.5,664.0,
2396,1572.0,376.0,,1597.5,550.5,,1178.5,307.5,,1061.0,142.5,,570.5,296.5,,1245.5,665.0,
2397,1571.0,377.5,,1598.5,550.5,,1178.5,307.5,,1061.5,142.5,,571.0,295.5,,1246.0,666.0,
2398,1571.0,378.0,,1598.5,550.5,,1181.5,308.5,,1061.0,141.5,,569.5,295.5,,1245.5,665.0,
2399,1570.0,376.0,,1596.5,551.5,,1182.5,309.5,,1062.0,141.5,,569.5,296.5,,1244.5,665.0,
2400,1570.5,377.5,,1597.5,551.5,,1181.5,309.5,,1062.0,142.5,,570.0,296.5,,1245.0,664.5,
2401,1570.0,378.0,,1598.5,552.5,,1181.5,309.0,,1061.0,142.5,,570.0,296.5,,1245.5,663.5,
2402,1571.0,376.0,,1597.5,553.5,,1179.5,309.5,,1062.0,142.0,,570.0,296.5,,1245.5,663.5,
2403,1571.0,376.0,,1597.5,553.5,,1178.5,308.5,,1062.0,142.5,,571.0,296.5,,1245.5,662.0,
2404,1570.5,376.0,,1598.5,553.5,,1178.5,308.5,,1062.0,142.5,,572.0,297.5,,1246.0,663.0,
2405,1570.5,377.0,,1597.5,553.5,,1177.5,309.0,,1062.0,142.5,,570.0,297.5,,1246.0,663.0,
2406,1570.0,376.0,,1596.5,552.5,,1176.5,309.5,,1062.0,142.5,,570.0,296.5,,1245.0,662.0,
2407,1571.0,376.5,,1597.5,553.5,,1176.5,310.0,,1062.0,142.5,,569.0,297.5,,1244.0,662.0,
2408,1572.0,376.5,,1597.5,553.5,,1175.5,311.0,,1063.0,142.5,,569.5,297.5,,1243.0,662.5,
2409,1571.0,376.5,,1597.5,553.5,,1174.5,312.0,,1061.0,143.5,,569.0,297.5,,1244.0,663.0,
2410,1571.0,375.5,,1598.5,553.5,,1174.5,314.0,,1062.0,143.0,,569.0,298.5,,1243.5,662.0,
2411,1570.0,376.0,,1598.5,553.5,,1174.5,314.5,,1062.0,142.5,,568.5,300.5,,1243.5,662.0,
2412,1571.5,375.5,,1598.5,554.5,,1174.5,315.5,,1061.0,142.5,,568.5,299.5,,1243.5,661.0,
2413,1572.0,376.0,,1598.5,553.5,,1174.5,317.0,,1061.0,142.5,,568.0,301.5,,1243.5,660.0,
2414,1572.0,376.0,,1598.5,553.5,,1174.5,318.5,,1062.0,142.5,,567.0,302.5,,1244.0,659.5,
2415,1571.0,376.0,,1599.5,552.5,,1174.5,318.5,,1061.0,142.5,,567.0,303.5,,1244.5,660.0,
2416,1572.0,376.0,,1599.5,552.5,,1174.5,319.0,,1061.0,142.5,,566.0,302.5,,1244.5,660.0,
2417,1570.5,376.0,,1599.5,552.5,,1174.5,319.0,,1062.0,142.5,,565.0,303.5,,1244.5,661.0,
2418,1570.0,376.0,,1599.0,553.0,,1174.5,319.5,,1061.0,142.0,,565.0,303.5,,1244.5,660.0,
2419,1569.0,377.0,,1599.0,553.0,,1173.5,319.5,,1062.0,141.5,,566.0,304.5,,1244.0,660.0,
2420,1570.0,375.0,,1599.0,552.0,,1174.5,322.5,,1061.5,142.0,,567.0,305.5,,1243.5,659.0,
2421,1570.0,375.5,,1599.5,551.5,,1173.5,320.5,,1061.5,141.5,,565.5,304.5,,1244.0,658.5,
2422,1570.0,376.0,,1600.5,552.5,,1173.5,319.5,,1061.5,141.5,,565.5,304.5,,1244.5,659.0,
2423,1570.5,376.0,,1600.5,552.5,,1171.5,319.0,,1061.0,142.0,,564.5,305.5,,1244.5,659.0,
2424,1571.0,376.0,,1600.5,552.5,,1172.5,319.0,,1061.0,142.5,,565.0,305.5,,1245.0,658.0,
2425,1570.0,375.5,,1601.5,552.5,,1172.5,321.5,,1061.5,142.5,,564.0,305.5,,1245.5,658.0,
2426,1571.0,375.0,,1601.5,552.5,,1172.5,321.5,,1061.5,142.5,,564.0,305.5,,1246.0,657.5,
2427,1570.0,375.5,,1601.5,552.5,,1173.5,322.5,,1061.0,143.0,,566.0,306.5,,1246.0,657.5,
2428,1570.5,376.0,,1601.5,552.5,,1175.5,323.5,,1061.0,142.5,,565.0,305.5,,1246.0,659.5,
2429,1569.5,376.0,,1601.5,552.5,,1175.5,323.5,,1061.0,143.0,,565.0,304.5,,1244.5,660.5,
2430,1570.0,376.0,,1602.5,553.5,,1175.5,322.5,,1061.0,143.0,,565.0,304.5,,1245.0,661.5,
2431,1570.0,376.0,,1602.5,553.5,,1175.5,323.0,,1060.5,143.0,,565.0,303.5,,1245.0,661.0,
2432,1571.0,376.0,,1602.5,554.0,,1174.5,324.5,,1061.0,144.0,,564.5,304.5,,1245.5,661.0,
2433,1571.0,376.0,,1602.5,554.5,,1174.5,323.5,,1061.0,144.0,,565.0,303.5,,1245.0,659.0,
2434,1571.0,375.0,,1602.5,554.5,,1175.5,323.5,,1061.5,144.0,,563.0,303.5,,1244.5,660.0,
2435,1570.5,376.0,,1601.5,554.5,,1173.5,324.5,,1061.5,144.0,,564.0,303.5,,1244.0,659.0,
2436,1571.0,376.0,,1602.0,554.5,,1173.5,325.5,,1061.5,144.0,,564.0,304.5,,1244.5,659.0,
2437,1570.0,376.0,,1602.5,554.5,,1173.5,327.0,,1061.5,144.0,,564.0,305.5,,1245.5,658.0,
2438,1571.0,376.0,,1602.5,554.5,,1172.5,325.5,,1061.5,144.0,,564.0,305.5,,1246.0,658.5,
2439,1570.0,376.0,,1602.5,554.5,,1173.5,325.5,,1060.5,144.0,,565.0,305.5,,1246.0,660.0,
2440,1570.0,376.0,,1601.5,554.5,,1172.5,326.5,,1061.0,143.0,,565.0,305.5,,1246.5,657.0,
2441,1571.0,376.0,,1601.5,554.5,,1172.5,327.5,,1061.0,143.0,,565.0,305.5,,1245.0,659.0,
2442,1570.0,376.0,,1600.5,553.5,,1171.5,328.5,,1061.0,142.5,,565.5,305.5,,1245.0,659.0,
2443,1570.0,376.0,,1600.5,553.5,,1171.5,327.0,,1061.0,142.5,,565.5,305.5,,1244.5,659.0,
2444,1569.0,377.0,,1600.5,553.5,,1171.5,327.5,,1060.5,142.0,,565.0,305.5,,1243.5,659.5,
2445,1570.0,376.5,,1601.5,553.5,,1171.5,328.5,,1060.0,142.0,,565.0,306.5,,1243.0,659.5,
2446,1569.5,377.0,,1601.5,554.5,,1171.5,329.0,,1060.0,142.5,,564.5,307.5,,1242.0,659.0,
2447,1570.0,376.0,,1600.5,556.0,,1172.5,328.5,,1059.5,142.5,,564.0,307.5,,1241.5,659.0,
2448,1569.0,378.0,,1600.5,554.5,,1171.5,329.5,,1058.5,142.0,,564.0,307.5,,1241.5,658.5,
2449,1569.0,376.0,,1600.5,554.5,,1170.5,330.0,,1058.5,142.0,,565.0,306.5,,1240.5,660.0,
2450,1570.0,376.0,,1600.5,554.5,,1169.5,329.5,,1058.5,142.0,,565.0,305.5,,1241.0,660.0,
2451,1570.0,376.0,,1600.5,554.5,,1170.5,329.5,,1058.5,142.5,,565.0,305.5,,1241.0,662.0,
2452,1570.5,376.5,,1600.5,553.5,,1169.5,329.0,,1059.5,142.0,,565.0,304.5,,1242.0,660.0,
2453,1571.0,377.0,,1601.5,553.5,,1168.5,329.0,,1059.5,142.0,,565.0,305.5,,1242.5,662.0,
2454,1571.0,376.0,,1601.5,553.5,,1168.5,328.5,,1059.5,142.0,,565.0,305.5,,1243.0,664.0,
2455,1571.5,376.0,,1601.5,553.5,,1168.5,328.5,,1058.5,141.5,,565.0,305.5,,1242.5,665.0,
2456,1571.0,376.0,,1600.5,552.5,,1169.5,328.5,,1058.5,141.0,,565.0,304.5,,1243.0,665.0,
2457,1571.0,377.0,,1600.5,553.5,,1170.5,329.5,,1058.0,142.0,,565.0,304.5,,1243.0,664.5,
2458,1570.0,376.0,,1600.5,553.5,,1169.5,330.5,,1058.5,141.5,,566.0,306.5,,1243.5,664.0,
2459,1571.0,377.0,,1600.5,553.5,,1170.5,331.5,,1058.5,142.0,,564.0,305.5,,1243.5,664.0,
2460,1571.0,377.0,,1600.5,553.5,,1170.5,331.5,,1058.5,142.0,,564.5,305.5,,1244.5,665.0,
2461,1571.0,377.0,,1599.5,553.5,,1170.5,330.5,,1058.5,142.0,,563.5,303.5,,1244.0,665.0,
2462,1570.0,376.0,,1599.5,553.5,,1170.5,329.0,,1058.0,142.0,,564.0,303.5,,1244.5,666.0,
2463,1571.5,376.0,,1599.0,552.0,,1169.5,329.5,,1058.5,142.0,,565.0,303.5,,1245.0,666.0,
2464,1571.0,376.0,,1599.5,552.5,,1168.5,330.0,,1058.5,142.5,,565.0,302.5,,1245.0,667.0,
2465,1571.0,376.0,,1599.5,552.5,,1170.5,330.5,,1058.5,142.0,,566.0,303.5,,1246.0,667.0,
