Frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7
1177,601,388,910,662,1321,749,1190,423,1781,1070,1137,765,922,828
1178,601,388,910,662,1321,749,1191,423,1781,1070,1136,767,921,829
1179,601,388,911,664,1322,747,1190,423,1781,1072,1137,767,922,829
1180,599,388,912,666,1322,749,1190,422,1781,1072,1137,766,923,829
1181,599,387,911,665,1322,747,1190,422,1781,1072,1137,766,922,829
1182,598,388,912,667,1323,747,1190,422,1781,1072,1136,765,922,829
1183,600,389,912,668,1323,747,1190,421,1780,1072,1136,767,922,830
1184,599,388,913,668,1323,748,1189,421,1780,1073,1136,766,924,831
1185,599,388,912,670,1323,748,1188,421,1779,1073,1137,764,923,830
1186,599,390,911,670,1324,748,1189,419,1780,1075,1138,766,924,831
1187,601,390,911,669,1323,749,1188,420,1779,1074,1137,766,923,832
1188,599,390,912,670,1323,750,1187,419,1780,1073,1138,765,924,832
1189,599,390,910,669,1323,749,1187,419,1779,1071,1138,766,923,832
1190,599,390,912,668,1321,749,1186,419,1779,1072,1137,765,923,832
1191,600,389,910,669,1322,750,1187,420,1779,1072,1138,765,923,834
1192,598,389,911,668,1323,750,1186,420,1778,1071,1137,765,922,835
1193,599,389,911,668,1323,752,1186,420,1779,1072,1137,763,924,836
1194,599,391,911,669,1323,752,1185,420,1777,1071,1137,763,924,836
1195,598,389,910,667,1323,752,1187,419,1777,1072,1139,762,923,836
1196,598,389,911,667,1322,750,1187,419,1776,1071,1138,762,922,834
1197,598,389,910,668,1322,750,1187,418,1776,1072,1139,761,922,835
